time,open,high,low,close,Volume,Volume MA
-617106600,19.4,19.4,19.4,19.4,1790000,1853000
-617020200,19.25,19.25,19.25,19.25,1790000,1881500
-616933800,18.98,18.98,18.98,18.98,1650000,1877500
-616847400,18.93,18.93,18.93,18.93,1530000,1853000
-616761000,18.969999,18.969999,18.969999,18.969999,1180000,1650000
-616501800,18.92,18.92,18.92,18.92,1290000,1609000
-616415400,18.83,18.83,18.83,18.83,1470000,1601500
-616329000,19,19,19,19,1750000,1616000
-616242600,19.16,19.16,19.16,19.16,1830000,1615000
-616156200,19.139999,19.139999,19.139999,19.139999,1700000,1626000
-615897000,18.110001,18.110001,18.110001,18.110001,3950000,1757000
-615810600,17.91,17.91,17.91,17.91,4860000,1944500
-615724200,18.110001,18.110001,18.110001,18.110001,2600000,1998000
-615637800,17.440001,17.440001,17.440001,17.440001,3040000,2071000
-615551400,17.690001,17.690001,17.690001,17.690001,2660000,2131500
-615292200,17.639999,17.639999,17.639999,17.639999,1550000,2127500
-615119400,17.809999,17.809999,17.809999,17.809999,1400000,2085000
-615033000,17.91,17.91,17.91,17.91,1570000,2076000
-614946600,17.67,17.67,17.67,17.67,1870000,2080500
-614687400,17.59,17.59,17.59,17.59,1960000,2072000
-614601000,17.32,17.32,17.32,17.32,3250000,2145000
-614514600,16.870001,16.870001,16.870001,16.870001,3200000,2215500
-614428200,16.690001,16.690001,16.690001,16.690001,2660000,2266000
-614341800,16.870001,16.870001,16.870001,16.870001,1900000,2284500
-614082600,16.68,16.68,16.68,16.68,1520000,2301500
-613996200,17.059999,17.059999,17.059999,17.059999,1820000,2328000
-613909800,17.360001,17.360001,17.360001,17.360001,2430000,2376000
-613823400,17.610001,17.610001,17.610001,17.610001,3160000,2446500
-613737000,17.59,17.59,17.59,17.59,2810000,2495500
-613477800,17.48,17.48,17.48,17.48,2300000,2525500
-613391400,17.23,17.23,17.23,17.23,2770000,2466500
-613305000,17.27,17.27,17.27,17.27,2460000,2346500
-613218600,17.5,17.5,17.5,17.5,2300000,2331500
-613132200,17.690001,17.690001,17.690001,17.690001,2050000,2282000
-612873000,17.84,17.84,17.84,17.84,1590000,2228500
-612786600,18.02,18.02,18.02,18.02,1970000,2249500
-612700200,17.950001,17.950001,17.950001,17.950001,1980000,2278500
-612613800,17.99,17.99,17.99,17.99,1660000,2283000
-612527400,18.139999,18.139999,18.139999,18.139999,1600000,2269500
-612268200,18.41,18.41,18.41,18.41,1850000,2264000
-612181800,18.459999,18.459999,18.459999,18.459999,2180000,2210500
-612095400,18.610001,18.610001,18.610001,18.610001,1760000,2138500
-612009000,18.48,18.48,18.48,18.48,1870000,2099000
-611922600,18.280001,18.280001,18.280001,18.280001,1680000,2088000
-611663400,18.290001,18.290001,18.290001,18.290001,1280000,2076000
-611577000,18.32,18.32,18.32,18.32,1330000,2051500
-611490600,18.34,18.34,18.34,18.34,1770000,2018500
-611404200,18.540001,18.540001,18.540001,18.540001,2170000,1969000
-611317800,18.68,18.68,18.68,18.68,1780000,1917500
-611058600,18.700001,18.700001,18.700001,18.700001,1840000,1894500
-610972200,18.68,18.68,18.68,18.68,1550000,1833500
-610885800,18.82,18.82,18.82,18.82,1580000,1789500
-610799400,18.790001,18.790001,18.790001,18.790001,1620000,1755500
-610713000,18.540001,18.540001,18.540001,18.540001,1610000,1733500
-610453800,18.530001,18.530001,18.530001,18.530001,1300000,1719000
-610367400,18.540001,18.540001,18.540001,18.540001,1890000,1715000
-610281000,18.43,18.43,18.43,18.43,1490000,1690500
-610194600,18.42,18.42,18.42,18.42,1140000,1664500
-610108200,18.549999,18.549999,18.549999,18.549999,1290000,1649000
-609762600,18.68,18.68,18.68,18.68,1250000,1619000
-609676200,18.540001,18.540001,18.540001,18.540001,1300000,1575000
-609589800,18.59,18.59,18.59,18.59,1340000,1554000
-609503400,18.75,18.75,18.75,18.75,1960000,1558500
-609244200,18.610001,18.610001,18.610001,18.610001,1860000,1567500
-609157800,18.870001,18.870001,18.870001,18.870001,1680000,1587500
-609071400,19.09,19.09,19.09,19.09,2600000,1651000
-608985000,19.18,19.18,19.18,19.18,2350000,1680000
-608898600,19.290001,19.290001,19.290001,19.290001,2410000,1692000
-608639400,19.370001,19.370001,19.370001,19.370001,2040000,1705000
-608553000,19.309999,19.309999,19.309999,19.309999,1590000,1692500
-608466600,19.209999,19.209999,19.209999,19.209999,2100000,1720000
-608380200,19.370001,19.370001,19.370001,19.370001,1650000,1723500
-608293800,19.440001,19.440001,19.440001,19.440001,2510000,1768000
-608031000,19.42,19.42,19.42,19.42,2020000,1788500
-607944600,19.139999,19.139999,19.139999,19.139999,2280000,1837500
-607858200,19.41,19.41,19.41,19.41,2360000,1861000
-607771800,19.42,19.42,19.42,19.42,2200000,1896500
-607685400,19.450001,19.450001,19.450001,19.450001,1800000,1929500
-607426200,19.690001,19.690001,19.690001,19.690001,2200000,1975000
-607339800,19.66,19.66,19.66,19.66,2480000,2036500
-607253400,20,20,20,20,2920000,2117500
-607167000,19.889999,19.889999,19.889999,19.889999,2490000,2175000
-607080600,20.120001,20.120001,20.120001,20.120001,2360000,2195000
-606821400,20,20,20,20,2330000,2218500
-606735000,19.780001,19.780001,19.780001,19.780001,1870000,2228000
-606648600,19.860001,19.860001,19.860001,19.860001,2200000,2208000
-606475800,19.85,19.85,19.85,19.85,2030000,2192000
-606216600,19.709999,19.709999,19.709999,19.709999,1630000,2153000
-606130200,19.889999,19.889999,19.889999,19.889999,2010000,2151500
-606043800,20.01,20.01,20.01,20.01,2410000,2192500
-605957400,20.02,20.02,20.02,20.02,2250000,2200000
-605871000,19.959999,19.959999,19.959999,19.959999,1840000,2209500
-605611800,19.959999,19.959999,19.959999,19.959999,1850000,2176500
-605525400,20.08,20.08,20.08,20.08,1790000,2165000
-605439000,20.049999,20.049999,20.049999,20.049999,1930000,2147500
-605352600,19.610001,19.610001,19.610001,19.610001,3000000,2179500
-605266200,19.77,19.77,19.77,19.77,1800000,2159500
-605007000,19.610001,19.610001,19.610001,19.610001,1790000,2159000
-604920600,19.530001,19.530001,19.530001,19.530001,2010000,2149500
-604834200,19.559999,19.559999,19.559999,19.559999,1780000,2114500
-604747800,19.73,19.73,19.73,19.73,1580000,2047500
-604661400,19.85,19.85,19.85,19.85,1560000,2001000
-604402200,19.360001,19.360001,19.360001,19.360001,2580000,2012000
-604229400,19.559999,19.559999,19.559999,19.559999,1850000,1988000
-604143000,19.790001,19.790001,19.790001,19.790001,1760000,1982500
-604056600,19.940001,19.940001,19.940001,19.940001,1640000,1954500
-603797400,20.01,20.01,20.01,20.01,1630000,1934500
-603711000,19.860001,19.860001,19.860001,19.860001,1780000,1942000
-603624600,19.82,19.82,19.82,19.82,1620000,1922500
-603538200,19.719999,19.719999,19.719999,19.719999,1760000,1890000
-603451800,19.860001,19.860001,19.860001,19.860001,2130000,1884000
-603192600,19.93,19.93,19.93,19.93,2250000,1904500
-603106200,19.879999,19.879999,19.879999,19.879999,2010000,1912500
-603019800,20.16,20.16,20.16,20.16,2730000,1959500
-602847000,20.32,20.32,20.32,20.32,2620000,1994000
-602587800,20.18,20.18,20.18,20.18,1740000,1931000
-602501400,19.559999,19.559999,19.559999,19.559999,2970000,1989500
-602415000,19.370001,19.370001,19.370001,19.370001,2770000,2038500
-602328600,19.51,19.51,19.51,19.51,2080000,2042000
-602242200,19.66,19.66,19.66,19.66,1870000,2046500
-601983000,19,19,19,19,2510000,2093000
-601896600,19.309999,19.309999,19.309999,19.309999,1940000,2112000
-601810200,19.450001,19.450001,19.450001,19.450001,2010000,2083500
-601723800,19.4,19.4,19.4,19.4,1810000,2081500
-601637400,19.4,19.4,19.4,19.4,2310000,2109000
-601378200,19.719999,19.719999,19.719999,19.719999,2600000,2157000
-601291800,19.68,19.68,19.68,19.68,2140000,2182500
-601205400,19.67,19.67,19.67,19.67,2030000,2195000
-601119000,19.43,19.43,19.43,19.43,2660000,2247000
-601032600,19.33,19.33,19.33,19.33,2420000,2280000
-600773400,19.85,19.85,19.85,19.85,4500000,2398500
-600687000,19.959999,19.959999,19.959999,19.959999,3650000,2468500
-600600600,19.969999,19.969999,19.969999,19.969999,3510000,2543500
-600514200,19.98,19.98,19.98,19.98,3990000,2606500
-600427800,20.07,20.07,20.07,20.07,2720000,2611500
-600082200,19.92,19.92,19.92,19.92,2660000,2657500
-599995800,20.299999,20.299999,20.299999,20.299999,2940000,2656000
-599909400,20.379999,20.379999,20.379999,20.379999,3560000,2695500
-599823000,20.43,20.43,20.43,20.43,3440000,2763500
-599477400,20.77,20.77,20.77,20.77,3030000,2821500
-599391000,20.690001,20.690001,20.690001,20.690001,3370000,2864500
-599304600,20.870001,20.870001,20.870001,20.870001,3390000,2937000
-599218200,20.870001,20.870001,20.870001,20.870001,3390000,3006000
-598959000,21,21,21,21,2780000,3054500
-598872600,21.120001,21.120001,21.120001,21.120001,3800000,3129000
-598786200,20.85,20.85,20.85,20.85,3270000,3162500
-598699800,21.190001,21.190001,21.190001,21.190001,3490000,3230000
-598613400,21.110001,21.110001,21.110001,21.110001,2950000,3276000
-598354200,21.299999,21.299999,21.299999,21.299999,2830000,3284500
-598267800,21.459999,21.459999,21.459999,21.459999,3740000,3350500
-598181400,21.549999,21.549999,21.549999,21.549999,3880000,3319500
-598095000,21.4,21.4,21.4,21.4,3490000,3311500
-598008600,21.360001,21.360001,21.360001,21.360001,3170000,3294500
-597749400,21.18,21.18,21.18,21.18,2570000,3223500
-597663000,21.26,21.26,21.26,21.26,2080000,3191500
-597576600,21.16,21.16,21.16,21.16,1990000,3158000
-597490200,21.030001,21.030001,21.030001,21.030001,2520000,3137000
-597403800,21.26,21.26,21.26,21.26,2230000,3070500
-597144600,21.67,21.67,21.67,21.67,2630000,3030000
-597058200,21.74,21.74,21.74,21.74,2480000,3002500
-596971800,21.66,21.66,21.66,21.66,2340000,2951000
-596885400,21.77,21.77,21.77,21.77,2380000,2900500
-596799000,21.959999,21.959999,21.959999,21.959999,3030000,2882500
-596539800,22.200001,22.200001,22.200001,22.200001,2680000,2877500
-596453400,22.120001,22.120001,22.120001,22.120001,2370000,2806000
-596367000,21.99,21.99,21.99,21.99,2020000,2743500
-596280600,22.09,22.09,22.09,22.09,2120000,2675000
-596194200,22.17,22.17,22.17,22.17,2550000,2655000
-595848600,22.18,22.18,22.18,22.18,2400000,2633500
-595762200,22.120001,22.120001,22.120001,22.120001,2050000,2549000
-595675800,22,22,22,22,1700000,2440000
-595589400,22.129999,22.129999,22.129999,22.129999,1860000,2358500
-595330200,21.83,21.83,21.83,21.83,1910000,2295500
-595243800,21.790001,21.790001,21.790001,21.790001,2010000,2267500
-595157400,21.860001,21.860001,21.860001,21.860001,1670000,2247000
-594984600,21.92,21.92,21.92,21.92,1540000,2224500
-594725400,21.93,21.93,21.93,21.93,1650000,2181000
-594639000,21.76,21.76,21.76,21.76,1680000,2153500
-594552600,21.799999,21.799999,21.799999,21.799999,1640000,2104000
-594466200,21.85,21.85,21.85,21.85,1610000,2060500
-594379800,21.93,21.93,21.93,21.93,1570000,2022000
-594120600,21.790001,21.790001,21.790001,21.790001,1690000,1987500
-594034200,21.790001,21.790001,21.790001,21.790001,1490000,1910500
-593947800,21.860001,21.860001,21.860001,21.860001,1770000,1865000
-593861400,21.950001,21.950001,21.950001,21.950001,1440000,1818500
-593775000,21.950001,21.950001,21.950001,21.950001,1610000,1798000
-593515800,21.700001,21.700001,21.700001,21.700001,1640000,1774000
-593429400,21.41,21.41,21.41,21.41,2330000,1763000
-593343000,21.25,21.25,21.25,21.25,2110000,1748500
-593256600,21.290001,21.290001,21.290001,21.290001,2070000,1749500
-593170200,21.639999,21.639999,21.639999,21.639999,1660000,1747500
-592911000,21.559999,21.559999,21.559999,21.559999,1120000,1710500
-592824600,21.52,21.52,21.52,21.52,1020000,1666000
-592738200,21.639999,21.639999,21.639999,21.639999,1310000,1631000
-592651800,21.73,21.73,21.73,21.73,1290000,1612000
-592306200,21.530001,21.530001,21.530001,21.530001,1230000,1596500
-592219800,21.51,21.51,21.51,21.51,1250000,1576500
-592133400,21.26,21.26,21.26,21.26,1770000,1581000
-592047000,21.33,21.33,21.33,21.33,1300000,1564000
-591960600,21.48,21.48,21.48,21.48,1150000,1541000
-591701400,21.32,21.32,21.32,21.32,1280000,1526500
-591615000,21.26,21.26,21.26,21.26,1220000,1503000
-591528600,21.4,21.4,21.4,21.4,1300000,1493500
-591442200,21.690001,21.690001,21.690001,21.690001,1790000,1494500
-591355800,21.719999,21.719999,21.719999,21.719999,1450000,1495000
-591096600,21.68,21.68,21.68,21.68,1110000,1470000
-591010200,21.65,21.65,21.65,21.65,1280000,1452000
-590923800,21.639999,21.639999,21.639999,21.639999,1420000,1406500
-590837400,21.83,21.83,21.83,21.83,1530000,1377500
-590751000,22.09,22.09,22.09,22.09,2120000,1380000
-590491800,22.040001,22.040001,22.040001,22.040001,1730000,1383500
-590405400,22.09,22.09,22.09,22.09,1470000,1401000
-590319000,22.129999,22.129999,22.129999,22.129999,1780000,1439000
-590232600,22.040001,22.040001,22.040001,22.040001,1520000,1449500
-590146200,22.040001,22.040001,22.040001,22.040001,940000,1432000
-589887000,22.049999,22.049999,22.049999,22.049999,1160000,1428500
-589800600,21.959999,21.959999,21.959999,21.959999,1420000,1437000
-589714200,21.969999,21.969999,21.969999,21.969999,1520000,1424500
-589627800,22.16,22.16,22.16,22.16,1800000,1449500
-589541400,22.389999,22.389999,22.389999,22.389999,2120000,1498000
-589285800,22.43,22.43,22.43,22.43,1790000,1523500
-589199400,22.530001,22.530001,22.530001,22.530001,1760000,1550500
-589113000,22.620001,22.620001,22.620001,22.620001,1900000,1580500
-589026600,22.809999,22.809999,22.809999,22.809999,2060000,1594000
-588940200,22.77,22.77,22.77,22.77,2050000,1624000
-588681000,22.629999,22.629999,22.629999,22.629999,1580000,1647500
-588594600,22.610001,22.610001,22.610001,22.610001,1600000,1663500
-588508200,22.639999,22.639999,22.639999,22.639999,1960000,1690500
-588421800,22.51,22.51,22.51,22.51,1660000,1697000
-588335400,22.33,22.33,22.33,22.33,1640000,1673000
-588076200,22.18,22.18,22.18,22.18,1250000,1649000
-587989800,21.76,21.76,21.76,21.76,2020000,1676500
-587903400,21.690001,21.690001,21.690001,21.690001,1660000,1670500
-587817000,21.91,21.91,21.91,21.91,1370000,1663000
-587730600,21.51,21.51,21.51,21.51,1660000,1699000
-587471400,21.459999,21.459999,21.459999,21.459999,1580000,1720000
-587385000,21.360001,21.360001,21.360001,21.360001,1440000,1721000
-587298600,21.16,21.16,21.16,21.16,1540000,1722000
-587212200,21.049999,21.049999,21.049999,21.049999,2580000,1761000
-587125800,21.030001,21.030001,21.030001,21.030001,1210000,1715500
-586866600,21.209999,21.209999,21.209999,21.209999,1240000,1688000
-586780200,21.35,21.35,21.35,21.35,1190000,1659500
-586607400,21.52,21.52,21.52,21.52,1220000,1625500
-586521000,21.48,21.48,21.48,21.48,9810000,2013000
-586261800,21.24,21.24,21.24,21.24,1100000,1965500
-586175400,21.33,21.33,21.33,21.33,1180000,1945500
-586089000,21.48,21.48,21.48,21.48,1200000,1925500
-586002600,21.559999,21.559999,21.559999,21.559999,1340000,1894500
-585916200,21.49,21.49,21.49,21.49,1000000,1861500
-585657000,21.610001,21.610001,21.610001,21.610001,1220000,1840500
-585570600,21.52,21.52,21.52,21.52,1200000,1838000
-585484200,21.549999,21.549999,21.549999,21.549999,1060000,1790000
-585397800,21.84,21.84,21.84,21.84,1300000,1772000
-585311400,22.040001,22.040001,22.040001,22.040001,1370000,1772000
-585052200,22.049999,22.049999,22.049999,22.049999,1050000,1741500
-584965800,22.02,22.02,22.02,22.02,1100000,1717500
-584879400,21.91,21.91,21.91,21.91,1120000,1701500
-584793000,21.780001,21.780001,21.780001,21.780001,1100000,1679500
-584706600,21.549999,21.549999,21.549999,21.549999,1340000,1617500
-584447400,21.290001,21.290001,21.290001,21.290001,2440000,1679000
-584361000,21.299999,21.299999,21.299999,21.299999,1260000,1680000
-584274600,21.370001,21.370001,21.370001,21.370001,1360000,1688500
-584188200,21.1,21.1,21.1,21.1,1940000,1724500
-584101800,20.959999,20.959999,20.959999,20.959999,1730000,1320500
-583842600,21.1,21.1,21.1,21.1,1350000,1333000
-583756200,21.23,21.23,21.23,21.23,1250000,1336500
-583583400,21.639999,21.639999,21.639999,21.639999,1410000,1347000
-583497000,21.639999,21.639999,21.639999,21.639999,1170000,1338500
-583237800,21.73,21.73,21.73,21.73,1110000,1344000
-583151400,21.629999,21.629999,21.629999,21.629999,990000,1332500
-583065000,21.68,21.68,21.68,21.68,970000,1321000
-582978600,21.799999,21.799999,21.799999,21.799999,1050000,1320500
-582892200,21.98,21.98,21.98,21.98,1320000,1321500
-582633000,21.73,21.73,21.73,21.73,1200000,1313000
-582546600,21.92,21.92,21.92,21.92,1280000,1324500
-582460200,21.879999,21.879999,21.879999,21.879999,1370000,1338000
-582373800,21.84,21.84,21.84,21.84,1120000,1338000
-582287400,21.879999,21.879999,21.879999,21.879999,1390000,1352500
-582028200,22.1,22.1,22.1,22.1,1320000,1351500
-581941800,22.440001,22.440001,22.440001,22.440001,1740000,1316500
-581855400,22.32,22.32,22.32,22.32,1870000,1347000
-581769000,22.469999,22.469999,22.469999,22.469999,1480000,1353000
-581682600,22.530001,22.530001,22.530001,22.530001,1450000,1328500
-581423400,22.629999,22.629999,22.629999,22.629999,1600000,1322000
-581337000,22.4,22.4,22.4,22.4,1550000,1332000
-581250600,22.51,22.51,22.51,22.51,1680000,1353500
-581164200,22.82,22.82,22.82,22.82,2130000,1389500
-581077800,22.85,22.85,22.85,22.85,1570000,1409500
-580818600,23.01,23.01,23.01,23.01,1600000,1434000
-580732200,23.030001,23.030001,23.030001,23.030001,1810000,1475000
-580645800,22.93,22.93,22.93,22.93,1410000,1497000
-580559400,22.84,22.84,22.84,22.84,1500000,1519500
-580473000,22.790001,22.790001,22.790001,22.790001,1260000,1516500
-580213800,22.799999,22.799999,22.799999,22.799999,1320000,1522500
-580127400,22.700001,22.700001,22.700001,22.700001,1180000,1517500
-580041000,22.790001,22.790001,22.790001,22.790001,1340000,1516000
-579954600,22.870001,22.870001,22.870001,22.870001,1750000,1547500
-579868200,22.940001,22.940001,22.940001,22.940001,1620000,1559000
-579609000,22.93,22.93,22.93,22.93,1130000,1549500
-579522600,22.83,22.83,22.83,22.83,1400000,1532500
-579436200,22.75,22.75,22.75,22.75,1130000,1495500
-579349800,22.9,22.9,22.9,22.9,1230000,1483000
-579263400,22.879999,22.879999,22.879999,22.879999,1210000,1471000
-579004200,22.85,22.85,22.85,22.85,1080000,1445000
-578917800,22.9,22.9,22.9,22.9,1280000,1431500
-578831400,23.08,23.08,23.08,23.08,1520000,1423500
-578745000,23.24,23.24,23.24,23.24,1950000,1414500
-578658600,23.280001,23.280001,23.280001,23.280001,1530000,1412500
-578313000,23.280001,23.280001,23.280001,23.280001,1520000,1408500
-578226600,23.42,23.42,23.42,23.42,1850000,1410500
-578140200,23.469999,23.469999,23.469999,23.469999,2150000,1447500
-578053800,23.530001,23.530001,23.530001,23.530001,1970000,1471000
-577794600,23.620001,23.620001,23.620001,23.620001,2190000,1517500
-577708200,23.5,23.5,23.5,23.5,2040000,1553500
-577621800,23.6,23.6,23.6,23.6,2180000,1603500
-577535400,23.709999,23.709999,23.709999,23.709999,2350000,1654000
-577449000,23.690001,23.690001,23.690001,23.690001,2170000,1675000
-577189800,23.620001,23.620001,23.620001,23.620001,1800000,1684000
-577103400,23.59,23.59,23.59,23.59,2030000,1729000
-577017000,23.59,23.59,23.59,23.59,2070000,1762500
-576930600,23.57,23.57,23.57,23.57,2100000,1811000
-576844200,23.4,23.4,23.4,23.4,2180000,1858500
-576585000,23.299999,23.299999,23.299999,23.299999,1630000,1879500
-576498600,23.379999,23.379999,23.379999,23.379999,1740000,1912500
-576412200,23.4,23.4,23.4,23.4,1520000,1924500
-576325800,23.27,23.27,23.27,23.27,1540000,1925500
-576239400,23.26,23.26,23.26,23.26,1390000,1897500
-575976600,23.469999,23.469999,23.469999,23.469999,1330000,1887500
-575890200,23.639999,23.639999,23.639999,23.639999,1870000,1905000
-575803800,23.790001,23.790001,23.790001,23.790001,2780000,1951500
-575717400,23.719999,23.719999,23.719999,23.719999,1810000,1934500
-575631000,23.780001,23.780001,23.780001,23.780001,2080000,1940000
-575371800,23.75,23.75,23.75,23.75,1860000,1923500
-575285400,23.65,23.65,23.65,23.65,1750000,1909000
-575199000,23.610001,23.610001,23.610001,23.610001,1320000,1866000
-575112600,23.700001,23.700001,23.700001,23.700001,1760000,1836500
-574767000,23.85,23.85,23.85,23.85,1720000,1814000
-574680600,23.77,23.77,23.77,23.77,1730000,1810500
-574594200,23.690001,23.690001,23.690001,23.690001,1460000,1782000
-574507800,23.67,23.67,23.67,23.67,1450000,1751000
-574421400,23.32,23.32,23.32,23.32,1990000,1745500
-574162200,22.75,22.75,22.75,22.75,2690000,1771000
-574075800,22.84,22.84,22.84,22.84,2110000,1795000
-573989400,23.030001,23.030001,23.030001,23.030001,1670000,1791500
-573903000,22.959999,22.959999,22.959999,22.959999,1360000,1783500
-573816600,22.809999,22.809999,22.809999,22.809999,1710000,1792000
-573557400,22.690001,22.690001,22.690001,22.690001,1780000,1811500
-573471000,22.66,22.66,22.66,22.66,1530000,1821500
-573384600,22.940001,22.940001,22.940001,22.940001,1490000,1802500
-573298200,23.1,23.1,23.1,23.1,1430000,1735000
-573211800,22.93,22.93,22.93,22.93,1230000,1706000
-572952600,22.82,22.82,22.82,22.82,1130000,1658500
-572779800,22.49,22.49,22.49,22.49,1490000,1640000
-572693400,22.469999,22.469999,22.469999,22.469999,1410000,1623000
-572607000,22.75,22.75,22.75,22.75,1470000,1630500
-572261400,22.790001,22.790001,22.790001,22.790001,1160000,1600500
-572175000,22.85,22.85,22.85,22.85,1220000,1575500
-572088600,22.84,22.84,22.84,22.84,1200000,1549000
-572002200,22.82,22.82,22.82,22.82,1140000,1533000
-571743000,22.73,22.73,22.73,22.73,1030000,1512000
-571656600,22.68,22.68,22.68,22.68,1130000,1469000
-571570200,22.639999,22.639999,22.639999,22.639999,1090000,1389000
-571397400,22.4,22.4,22.4,22.4,1210000,1344000
-571138200,22.43,22.43,22.43,22.43,1180000,1319500
-571051800,22.66,22.66,22.66,22.66,1310000,1317000
-570965400,22.610001,22.610001,22.610001,22.610001,1150000,1289000
-570879000,22.67,22.67,22.67,22.67,1070000,1253500
-570792600,22.879999,22.879999,22.879999,22.879999,1530000,1253500
-570533400,23.01,23.01,23.01,23.01,1220000,1240000
-570447000,23.139999,23.139999,23.139999,23.139999,1280000,1232500
-570360600,23.07,23.07,23.07,23.07,1330000,1237500
-570274200,23.34,23.34,23.34,23.34,1840000,1273000
-570187800,23.379999,23.379999,23.379999,23.379999,1990000,1298000
-569928600,23.42,23.42,23.42,23.42,1340000,1294500
-569842200,23.299999,23.299999,23.299999,23.299999,1360000,1289000
-569755800,23.370001,23.370001,23.370001,23.370001,1280000,1295000
-569669400,23.389999,23.389999,23.389999,23.389999,1380000,1303000
-569583000,23.370001,23.370001,23.370001,23.370001,1360000,1311000
-569323800,23.41,23.41,23.41,23.41,1220000,1315000
-569237400,23.49,23.49,23.49,23.49,1290000,1328000
-569151000,23.57,23.57,23.57,23.57,1510000,1347000
-569064600,23.57,23.57,23.57,23.57,1340000,1359500
-568978200,23.51,23.51,23.51,23.51,1250000,1361500
-568719000,23.540001,23.540001,23.540001,23.540001,680000,1336500
-568546200,23.440001,23.440001,23.440001,23.440001,1520000,1347000
-568459800,23.65,23.65,23.65,23.65,1460000,1362500
-568373400,23.690001,23.690001,23.690001,23.690001,1470000,1382500
-568114200,23.77,23.77,23.77,23.77,1440000,1378000
-567941400,23.799999,23.799999,23.799999,23.799999,1070000,1370500
-567855000,23.879999,23.879999,23.879999,23.879999,1220000,1367500
-567768600,23.92,23.92,23.92,23.92,1480000,1375000
-567509400,23.91,23.91,23.91,23.91,1540000,1360000
-567423000,23.82,23.82,23.82,23.82,1390000,1330000
-567336600,23.74,23.74,23.74,23.74,1370000,1331500
-567250200,23.860001,23.860001,23.860001,23.860001,1520000,1339500
-567163800,23.98,23.98,23.98,23.98,1760000,1363500
-566904600,24.16,24.16,24.16,24.16,1510000,1370000
-566818200,24.059999,24.059999,24.059999,24.059999,1340000,1369000
-566731800,24.09,24.09,24.09,24.09,1430000,1379500
-566645400,24.200001,24.200001,24.200001,24.200001,1590000,1394500
-566559000,24.25,24.25,24.25,24.25,1740000,1406000
-566299800,24.459999,24.459999,24.459999,24.459999,1730000,1425500
-566213400,24.66,24.66,24.66,24.66,1920000,1459000
-566127000,24.540001,24.540001,24.540001,24.540001,1680000,1509000
-566040600,24.559999,24.559999,24.559999,24.559999,1570000,1511500
-565954200,24.549999,24.549999,24.549999,24.549999,1650000,1521000
-565695000,24.610001,24.610001,24.610001,24.610001,1590000,1527000
-565608600,24.57,24.57,24.57,24.57,1730000,1541500
-565522200,24.23,24.23,24.23,24.23,1880000,1582000
-565435800,24.139999,24.139999,24.139999,24.139999,1810000,1611500
-565349400,24.299999,24.299999,24.299999,24.299999,1350000,1605000
-565090200,24.120001,24.120001,24.120001,24.120001,1640000,1610000
-565003800,24.110001,24.110001,24.110001,24.110001,1590000,1620000
-564917400,24.18,24.18,24.18,24.18,1310000,1617000
-564831000,24.110001,24.110001,24.110001,24.110001,1170000,1599500
-564744600,24.24,24.24,24.24,24.24,1350000,1579000
-564485400,24.110001,24.110001,24.110001,24.110001,1140000,1560500
-564312600,23.92,23.92,23.92,23.92,1300000,1558500
-564226200,23.870001,23.870001,23.870001,23.870001,1340000,1554000
-564139800,23.860001,23.860001,23.860001,23.860001,1200000,1534500
-563880600,23.74,23.74,23.74,23.74,1140000,1504500
-563794200,23.360001,23.360001,23.360001,23.360001,1630000,1499500
-563707800,23.09,23.09,23.09,23.09,1970000,1502000
-563621400,23.16,23.16,23.16,23.16,1360000,1486000
-563275800,23.23,23.23,23.23,23.23,1200000,1467500
-563189400,23.15,23.15,23.15,23.15,1080000,1439000
-563103000,23.18,23.18,23.18,23.18,1260000,1422500
-563016600,23.290001,23.290001,23.290001,23.290001,1150000,1393500
-562930200,23.26,23.26,23.26,23.26,1000000,1349500
-562671000,23.290001,23.290001,23.290001,23.290001,1020000,1310000
-562584600,23.68,23.68,23.68,23.68,1570000,1321000
-562498200,23.709999,23.709999,23.709999,23.709999,1380000,1308000
-562411800,23.690001,23.690001,23.690001,23.690001,1210000,1289000
-562325400,23.719999,23.719999,23.719999,23.719999,1410000,1294000
-562066200,23.6,23.6,23.6,23.6,1170000,1294000
-561979800,23.620001,23.620001,23.620001,23.620001,1210000,1287000
-561893400,23.73,23.73,23.73,23.73,1310000,1295500
-561807000,23.75,23.75,23.75,23.75,1270000,1294000
-561720600,23.75,23.75,23.75,23.75,1350000,1294500
-561461400,23.92,23.92,23.92,23.92,1150000,1292000
-561375000,23.870001,23.870001,23.870001,23.870001,1170000,1293500
-561288600,23.82,23.82,23.82,23.82,1090000,1266500
-561202200,23.889999,23.889999,23.889999,23.889999,1240000,1230000
-561115800,23.93,23.93,23.93,23.93,1290000,1226500
-560856600,23.93,23.93,23.93,23.93,1040000,1218500
-560770200,23.790001,23.790001,23.790001,23.790001,1060000,1217500
-560683800,23.780001,23.780001,23.780001,23.780001,1030000,1206000
-560597400,23.99,23.99,23.99,23.99,1370000,1217000
-560511000,24.18,24.18,24.18,24.18,1560000,1245000
-560251800,24.370001,24.370001,24.370001,24.370001,1680000,1278000
-560165400,24.18,24.18,24.18,24.18,1720000,1285500
-560079000,24.120001,24.120001,24.120001,24.120001,1260000,1279500
-559992600,24.120001,24.120001,24.120001,24.120001,1280000,1283000
